390.0,-3.38968
390.1,-3.38097
390.2,-3.37227
390.3,-3.36358
390.4,-3.35489
390.5,-3.34622
390.6,-3.33755
390.7,-3.32889
390.8,-3.32024
390.9,-3.31160
391.0,-3.30297
391.1,-3.29434
391.2,-3.28573
391.3,-3.27712
391.4,-3.26853
391.5,-3.25995
391.6,-3.25137
391.7,-3.24281
391.8,-3.23426
391.9,-3.22572
392.0,-3.21719
392.1,-3.20867
392.2,-3.20016
392.3,-3.19166
392.4,-3.18318
392.5,-3.17471
392.6,-3.16625
392.7,-3.15780
392.8,-3.14936
392.9,-3.14094
393.0,-3.13253
393.1,-3.12413
393.2,-3.11575
393.3,-3.10738
393.4,-3.09902
393.5,-3.09068
393.6,-3.08235
393.7,-3.07404
393.8,-3.06574
393.9,-3.05745
394.0,-3.04918
394.1,-3.04092
394.2,-3.03268
394.3,-3.02445
394.4,-3.01624
394.5,-3.00805
394.6,-2.99987
394.7,-2.99171
394.8,-2.98356
394.9,-2.97543
395.0,-2.96731
395.1,-2.95922
395.2,-2.95114
395.3,-2.94307
395.4,-2.93503
395.5,-2.92700
395.6,-2.91899
395.7,-2.91099
395.8,-2.90302
395.9,-2.89506
396.0,-2.88712
396.1,-2.87920
396.2,-2.87130
396.3,-2.86342
396.4,-2.85555
396.5,-2.84771
396.6,-2.83988
396.7,-2.83208
396.8,-2.82429
396.9,-2.81653
397.0,-2.80878
397.1,-2.80106
397.2,-2.79336
397.3,-2.78567
397.4,-2.77801
397.5,-2.77037
397.6,-2.76275
397.7,-2.75515
397.8,-2.74757
397.9,-2.74002
398.0,-2.73248
398.1,-2.72497
398.2,-2.71749
398.3,-2.71002
398.4,-2.70258
398.5,-2.69516
398.6,-2.68776
398.7,-2.68039
398.8,-2.67304
398.9,-2.66571
399.0,-2.65841
399.1,-2.65113
399.2,-2.64388
399.3,-2.63665
399.4,-2.62944
399.5,-2.62226
399.6,-2.61511
399.7,-2.60798
399.8,-2.60087
399.9,-2.59379
400.0,-2.58674
400.1,-2.57971
400.2,-2.57271
400.3,-2.56573
400.4,-2.55878
400.5,-2.55185
400.6,-2.54495
400.7,-2.53807
400.8,-2.53122
400.9,-2.52439
401.0,-2.51758
401.1,-2.51080
401.2,-2.50404
401.3,-2.49730
401.4,-2.49059
