390.0,  -3.22745,  -3.30405,  -2.15199
390.1,  -3.21891,  -3.29534,  -2.14376
390.2,  -3.21037,  -3.28663,  -2.13554
390.3,  -3.20184,  -3.27793,  -2.12731
390.4,  -3.19332,  -3.26924,  -2.11908
390.5,  -3.18481,  -3.26055,  -2.11086
390.6,  -3.17631,  -3.25186,  -2.10263
390.7,  -3.16782,  -3.24319,  -2.09440
390.8,  -3.15934,  -3.23452,  -2.08617
390.9,  -3.15087,  -3.22585,  -2.07795
391.0,  -3.14240,  -3.21720,  -2.06972
391.1,  -3.13395,  -3.20855,  -2.06149
391.2,  -3.12551,  -3.19991,  -2.05327
391.3,  -3.11708,  -3.19128,  -2.04505
391.4,  -3.10866,  -3.18265,  -2.03682
391.5,  -3.10025,  -3.17404,  -2.02860
391.6,  -3.09186,  -3.16543,  -2.02038
391.7,  -3.08347,  -3.15683,  -2.01216
391.8,  -3.07509,  -3.14824,  -2.00395
391.9,  -3.06673,  -3.13966,  -1.99573
392.0,  -3.05838,  -3.13108,  -1.98752
392.1,  -3.05004,  -3.12252,  -1.97931
392.2,  -3.04171,  -3.11397,  -1.97111
392.3,  -3.03340,  -3.10543,  -1.96290
392.4,  -3.02510,  -3.09689,  -1.95470
392.5,  -3.01681,  -3.08837,  -1.94650
392.6,  -3.00853,  -3.07986,  -1.93831
392.7,  -3.00027,  -3.07136,  -1.93012
392.8,  -2.99201,  -3.06287,  -1.92193
392.9,  -2.98378,  -3.05439,  -1.91375
393.0,  -2.97555,  -3.04592,  -1.90557
393.1,  -2.96734,  -3.03747,  -1.89739
393.2,  -2.95915,  -3.02902,  -1.88922
393.3,  -2.95096,  -3.02059,  -1.88105
393.4,  -2.94280,  -3.01217,  -1.87289
393.5,  -2.93464,  -3.00377,  -1.86473
393.6,  -2.92650,  -2.99537,  -1.85658
393.7,  -2.91838,  -2.98699,  -1.84844
393.8,  -2.91027,  -2.97862,  -1.84029
393.9,  -2.90217,  -2.97027,  -1.83216
394.0,  -2.89410,  -2.96192,  -1.82403
394.1,  -2.88603,  -2.95360,  -1.81590
394.2,  -2.87798,  -2.94528,  -1.80778
394.3,  -2.86995,  -2.93698,  -1.79967
394.4,  -2.86193,  -2.92870,  -1.79157
394.5,  -2.85393,  -2.92043,  -1.78347
394.6,  -2.84595,  -2.91217,  -1.77537
394.7,  -2.83798,  -2.90393,  -1.76729
394.8,  -2.83003,  -2.89570,  -1.75921
394.9,  -2.82210,  -2.88749,  -1.75114
395.0,  -2.81418,  -2.87930,  -1.74308
395.1,  -2.80628,  -2.87112,  -1.73502
395.2,  -2.79840,  -2.86295,  -1.72697
395.3,  -2.79053,  -2.85481,  -1.71893
395.4,  -2.78268,  -2.84668,  -1.71090
395.5,  -2.77485,  -2.83856,  -1.70288
395.6,  -2.76704,  -2.83047,  -1.69486
395.7,  -2.75925,  -2.82239,  -1.68685
395.8,  -2.75147,  -2.81432,  -1.67886
395.9,  -2.74371,  -2.80628,  -1.67087
396.0,  -2.73598,  -2.79825,  -1.66289
396.1,  -2.72826,  -2.79024,  -1.65492
396.2,  -2.72056,  -2.78225,  -1.64696
396.3,  -2.71288,  -2.77428,  -1.63901
396.4,  -2.70521,  -2.76632,  -1.63107
396.5,  -2.69757,  -2.75839,  -1.62314
396.6,  -2.68995,  -2.75047,  -1.61522
396.7,  -2.68235,  -2.74257,  -1.60731
396.8,  -2.67476,  -2.73469,  -1.59941
396.9,  -2.66720,  -2.72683,  -1.59152
397.0,  -2.65966,  -2.71900,  -1.58364
397.1,  -2.65214,  -2.71118,  -1.57577
397.2,  -2.64464,  -2.70338,  -1.56792
397.3,  -2.63716,  -2.69560,  -1.56008
397.4,  -2.62970,  -2.68784,  -1.55224
397.5,  -2.62226,  -2.68011,  -1.54442
397.6,  -2.61485,  -2.67239,  -1.53662
397.7,  -2.60745,  -2.66470,  -1.52882
397.8,  -2.60008,  -2.65702,  -1.52104
397.9,  -2.59273,  -2.64937,  -1.51327
398.0,  -2.58540,  -2.64174,  -1.50551
398.1,  -2.57809,  -2.63414,  -1.49776
398.2,  -2.57081,  -2.62655,  -1.49003
398.3,  -2.56355,  -2.61899,  -1.48231
398.4,  -2.55631,  -2.61145,  -1.47461
398.5,  -2.54910,  -2.60393,  -1.46692
398.6,  -2.54190,  -2.59644,  -1.45924
398.7,  -2.53474,  -2.58897,  -1.45158
398.8,  -2.52759,  -2.58152,  -1.44393
398.9,  -2.52047,  -2.57410,  -1.43629
399.0,  -2.51337,  -2.56670,  -1.42867
399.1,  -2.50630,  -2.55933,  -1.42107
399.2,  -2.49925,  -2.55198,  -1.41347
399.3,  -2.49222,  -2.54465,  -1.40590
399.4,  -2.48522,  -2.53735,  -1.39834
399.5,  -2.47825,  -2.53007,  -1.39079
399.6,  -2.47130,  -2.52282,  -1.38326
399.7,  -2.46437,  -2.51560,  -1.37575
399.8,  -2.45747,  -2.50840,  -1.36825
399.9,  -2.45059,  -2.50123,  -1.36077
400.0,  -2.44375,  -2.49408,  -1.35331
400.1,  -2.43692,  -2.48696,  -1.34586
400.2,  -2.43012,  -2.47986,  -1.33843
400.3,  -2.42335,  -2.47280,  -1.33101
400.4,  -2.41660,  -2.46575,  -1.32361
400.5,  -2.40988,  -2.45873,  -1.31623
400.6,  -2.40318,  -2.45174,  -1.30887
400.7,  -2.39650,  -2.44477,  -1.30152
400.8,  -2.38985,  -2.43783,  -1.29419
400.9,  -2.38322,  -2.43091,  -1.28688
401.0,  -2.37662,  -2.42401,  -1.27959
401.1,  -2.37004,  -2.41714,  -1.27231
401.2,  -2.36348,  -2.41030,  -1.26505
401.3,  -2.35694,  -2.40347,  -1.25781
401.4,  -2.35043,  -2.39667,  -1.25059
401.5,  -2.34394,  -2.38989,  -1.24338
401.6,  -2.33747,  -2.38313,  -1.23620
401.7,  -2.33102,  -2.37640,  -1.22903
401.8,  -2.32459,  -2.36969,  -1.22188
401.9,  -2.31819,  -2.36300,  -1.21475
402.0,  -2.31180,  -2.35633,  -1.20764
402.1,  -2.30544,  -2.34968,  -1.20055
402.2,  -2.29909,  -2.34306,  -1.19348
402.3,  -2.29277,  -2.33645,  -1.18642
402.4,  -2.28646,  -2.32987,  -1.17939
402.5,  -2.28018,  -2.32330,  -1.17237
402.6,  -2.27391,  -2.31676,  -1.16538
402.7,  -2.26766,  -2.31023,  -1.15840
402.8,  -2.26143,  -2.30373,  -1.15144
402.9,  -2.25522,  -2.29724,  -1.14451
403.0,  -2.24903,  -2.29078,  -1.13759
403.1,  -2.24285,  -2.28433,  -1.13069
403.2,  -2.23670,  -2.27790,  -1.12382
403.3,  -2.23056,  -2.27149,  -1.11696
403.4,  -2.22443,  -2.26510,  -1.11013
403.5,  -2.21833,  -2.25872,  -1.10331
403.6,  -2.21224,  -2.25237,  -1.09652
403.7,  -2.20616,  -2.24602,  -1.08975
403.8,  -2.20010,  -2.23970,  -1.08299
403.9,  -2.19406,  -2.23340,  -1.07626
404.0,  -2.18804,  -2.22711,  -1.06955
404.1,  -2.18202,  -2.22083,  -1.06286
404.2,  -2.17603,  -2.21458,  -1.05620
404.3,  -2.17004,  -2.20833,  -1.04955
404.4,  -2.16408,  -2.20211,  -1.04293
404.5,  -2.15812,  -2.19590,  -1.03633
404.6,  -2.15218,  -2.18970,  -1.02975
404.7,  -2.14626,  -2.18352,  -1.02319
404.8,  -2.14034,  -2.17736,  -1.01665
404.9,  -2.13444,  -2.17120,  -1.01014
