390.0,4.07678E-04
390.1,4.15936E-04
390.2,4.24353E-04
390.3,4.32933E-04
390.4,4.41677E-04
390.5,4.50590E-04
390.6,4.59674E-04
390.7,4.68932E-04
390.8,4.78366E-04
390.9,4.87980E-04
391.0,4.97777E-04
391.1,5.07759E-04
391.2,5.17930E-04
391.3,5.28293E-04
391.4,5.38851E-04
391.5,5.49608E-04
391.6,5.60565E-04
391.7,5.71728E-04
391.8,5.83098E-04
391.9,5.94679E-04
392.0,6.06475E-04
392.1,6.18490E-04
392.2,6.30725E-04
392.3,6.43186E-04
392.4,6.55874E-04
392.5,6.68795E-04
392.6,6.81952E-04
392.7,6.95347E-04
392.8,7.08985E-04
392.9,7.22869E-04
393.0,7.37004E-04
393.1,7.51392E-04
393.2,7.66038E-04
393.3,7.80945E-04
393.4,7.96118E-04
393.5,8.11559E-04
393.6,8.27274E-04
393.7,8.43265E-04
393.8,8.59537E-04
393.9,8.76093E-04
394.0,8.92939E-04
394.1,9.10077E-04
394.2,9.27512E-04
394.3,9.45247E-04
394.4,9.63288E-04
394.5,9.81637E-04
394.6,1.00030E-03
394.7,1.01928E-03
394.8,1.03858E-03
394.9,1.05821E-03
395.0,1.07817E-03
395.1,1.09846E-03
395.2,1.11909E-03
395.3,1.14006E-03
395.4,1.16138E-03
395.5,1.18305E-03
395.6,1.20507E-03
395.7,1.22746E-03
395.8,1.25021E-03
395.9,1.27333E-03
396.0,1.29682E-03
396.1,1.32068E-03
396.2,1.34493E-03
396.3,1.36957E-03
396.4,1.39459E-03
396.5,1.42001E-03
396.6,1.44582E-03
396.7,1.47204E-03
396.8,1.49867E-03
396.9,1.52571E-03
397.0,1.55316E-03
397.1,1.58103E-03
397.2,1.60933E-03
397.3,1.63805E-03
397.4,1.66721E-03
397.5,1.69680E-03
397.6,1.72684E-03
397.7,1.75732E-03
397.8,1.78825E-03
397.9,1.81963E-03
398.0,1.85146E-03
398.1,1.88376E-03
398.2,1.91652E-03
398.3,1.94975E-03
398.4,1.98346E-03
398.5,2.01764E-03
398.6,2.05229E-03
398.7,2.08744E-03
398.8,2.12306E-03
398.9,2.15918E-03
399.0,2.19579E-03
399.1,2.23290E-03
399.2,2.27051E-03
399.3,2.30863E-03
399.4,2.34725E-03
399.5,2.38638E-03
399.6,2.42602E-03
399.7,2.46618E-03
399.8,2.50686E-03
399.9,2.54805E-03
400.0,2.58977E-03
400.1,2.63202E-03
400.2,2.67480E-03
400.3,2.71812E-03
400.4,2.76198E-03
400.5,2.80638E-03
400.6,2.85134E-03
400.7,2.89685E-03
400.8,2.94293E-03
400.9,2.98958E-03
401.0,3.03680E-03
401.1,3.08460E-03
401.2,3.13299E-03
401.3,3.18197E-03
401.4,3.23155E-03
401.5,3.28173E-03
401.6,3.33252E-03
401.7,3.38393E-03
401.8,3.43597E-03
401.9,3.48863E-03
402.0,3.54193E-03
402.1,3.59587E-03
402.2,3.65046E-03
402.3,3.70571E-03
402.4,3.76162E-03
402.5,3.81820E-03
402.6,3.87546E-03
402.7,3.93340E-03
402.8,3.99204E-03
402.9,4.05138E-03
403.0,4.11142E-03
403.1,4.17218E-03
403.2,4.23367E-03
403.3,4.29589E-03
403.4,4.35884E-03
403.5,4.42255E-03
403.6,4.48701E-03
403.7,4.55224E-03
403.8,4.61825E-03
403.9,4.68504E-03
404.0,4.75262E-03
404.1,4.82100E-03
404.2,4.89020E-03
404.3,4.96022E-03
404.4,5.03107E-03
404.5,5.10276E-03
404.6,5.17530E-03
404.7,5.24871E-03
404.8,5.32299E-03
404.9,5.39815E-03
405.0,5.47421E-03
405.1,5.55117E-03
405.2,5.62904E-03
405.3,5.70783E-03
405.4,5.78752E-03
405.5,5.86814E-03
405.6,5.94967E-03
405.7,6.03213E-03
405.8,6.11551E-03
405.9,6.19981E-03
406.0,6.28503E-03
406.1,6.37118E-03
406.2,6.45826E-03
406.3,6.54626E-03
406.4,6.63518E-03
406.5,6.72503E-03
406.6,6.81580E-03
406.7,6.90749E-03
406.8,7.00010E-03
406.9,7.09363E-03
407.0,7.18807E-03
407.1,7.28342E-03
407.2,7.37967E-03
407.3,7.47683E-03
407.4,7.57489E-03
407.5,7.67384E-03
407.6,7.77368E-03
407.7,7.87440E-03
407.8,7.97600E-03
407.9,8.07846E-03
408.0,8.18179E-03
408.1,8.28596E-03
408.2,8.39099E-03
408.3,8.49685E-03
408.4,8.60354E-03
408.5,8.71104E-03
408.6,8.81935E-03
408.7,8.92845E-03
408.8,9.03834E-03
408.9,9.14900E-03
409.0,9.26042E-03
409.1,9.37258E-03
409.2,9.48547E-03
409.3,9.59908E-03
409.4,9.71339E-03
409.5,9.82838E-03
409.6,9.94404E-03
409.7,1.00604E-02
409.8,1.01773E-02
409.9,1.02949E-02
410.0,1.04130E-02
410.1,1.05318E-02
410.2,1.06511E-02
410.3,1.07710E-02
410.4,1.08914E-02
410.5,1.10125E-02
410.6,1.11341E-02
410.7,1.12563E-02
410.8,1.13791E-02
410.9,1.15025E-02
411.0,1.16264E-02
411.1,1.17510E-02
411.2,1.18761E-02
411.3,1.20018E-02
411.4,1.21281E-02
411.5,1.22551E-02
411.6,1.23826E-02
411.7,1.25107E-02
411.8,1.26395E-02
411.9,1.27689E-02
412.0,1.28988E-02
412.1,1.30295E-02
412.2,1.31607E-02
412.3,1.32926E-02
412.4,1.34252E-02
412.5,1.35583E-02
412.6,1.36922E-02
412.7,1.38267E-02
412.8,1.39619E-02
412.9,1.40978E-02
413.0,1.42344E-02
413.1,1.43717E-02
413.2,1.45097E-02
413.3,1.46485E-02
413.4,1.47879E-02
413.5,1.49281E-02
413.6,1.50691E-02
413.7,1.52108E-02
413.8,1.53534E-02
413.9,1.54967E-02
414.0,1.56408E-02
414.1,1.57857E-02
414.2,1.59315E-02
414.3,1.60781E-02
414.4,1.62256E-02
414.5,1.63740E-02
414.6,1.65233E-02
414.7,1.66735E-02
414.8,1.68246E-02
414.9,1.69766E-02
415.0,1.71297E-02
