390.0,  -3.21863,  -3.29076,  -1.96598
390.1,  -3.21037,  -3.28234,  -1.95809
390.2,  -3.20213,  -3.27393,  -1.95019
390.3,  -3.19390,  -3.26552,  -1.94230
390.4,  -3.18567,  -3.25712,  -1.93440
390.5,  -3.17746,  -3.24872,  -1.92651
390.6,  -3.16925,  -3.24033,  -1.91862
390.7,  -3.16105,  -3.23195,  -1.91072
390.8,  -3.15287,  -3.22357,  -1.90283
390.9,  -3.14469,  -3.21520,  -1.89494
391.0,  -3.13652,  -3.20684,  -1.88705
391.1,  -3.12837,  -3.19849,  -1.87916
391.2,  -3.12022,  -3.19014,  -1.87127
391.3,  -3.11208,  -3.18180,  -1.86339
391.4,  -3.10396,  -3.17347,  -1.85550
391.5,  -3.09585,  -3.16515,  -1.84762
391.6,  -3.08774,  -3.15684,  -1.83974
391.7,  -3.07965,  -3.14853,  -1.83186
391.8,  -3.07157,  -3.14024,  -1.82399
391.9,  -3.06350,  -3.13195,  -1.81612
392.0,  -3.05545,  -3.12367,  -1.80825
392.1,  -3.04740,  -3.11541,  -1.80038
392.2,  -3.03937,  -3.10715,  -1.79252
392.3,  -3.03135,  -3.09890,  -1.78466
392.4,  -3.02335,  -3.09066,  -1.77680
392.5,  -3.01535,  -3.08244,  -1.76895
392.6,  -3.00737,  -3.07422,  -1.76110
392.7,  -2.99940,  -3.06602,  -1.75325
392.8,  -2.99145,  -3.05783,  -1.74541
392.9,  -2.98351,  -3.04965,  -1.73758
393.0,  -2.97558,  -3.04148,  -1.72974
393.1,  -2.96767,  -3.03332,  -1.72192
393.2,  -2.95977,  -3.02517,  -1.71410
393.3,  -2.95189,  -3.01704,  -1.70628
393.4,  -2.94402,  -3.00892,  -1.69847
393.5,  -2.93616,  -3.00081,  -1.69066
393.6,  -2.92832,  -2.99272,  -1.68286
393.7,  -2.92050,  -2.98464,  -1.67507
393.8,  -2.91269,  -2.97657,  -1.66728
393.9,  -2.90489,  -2.96851,  -1.65950
394.0,  -2.89711,  -2.96047,  -1.65172
394.1,  -2.88935,  -2.95245,  -1.64395
394.2,  -2.88160,  -2.94444,  -1.63619
394.3,  -2.87387,  -2.93644,  -1.62844
394.4,  -2.86616,  -2.92846,  -1.62069
394.5,  -2.85846,  -2.92049,  -1.61295
394.6,  -2.85078,  -2.91254,  -1.60521
394.7,  -2.84312,  -2.90460,  -1.59749
394.8,  -2.83547,  -2.89668,  -1.58977
394.9,  -2.82784,  -2.88878,  -1.58206
395.0,  -2.82023,  -2.88089,  -1.57436
395.1,  -2.81263,  -2.87302,  -1.56667
395.2,  -2.80505,  -2.86516,  -1.55898
395.3,  -2.79750,  -2.85733,  -1.55130
395.4,  -2.78995,  -2.84950,  -1.54364
395.5,  -2.78243,  -2.84170,  -1.53598
395.6,  -2.77493,  -2.83391,  -1.52833
395.7,  -2.76744,  -2.82614,  -1.52069
395.8,  -2.75998,  -2.81839,  -1.51306
395.9,  -2.75253,  -2.81066,  -1.50544
396.0,  -2.74510,  -2.80295,  -1.49783
396.1,  -2.73769,  -2.79525,  -1.49023
396.2,  -2.73031,  -2.78757,  -1.48264
396.3,  -2.72294,  -2.77992,  -1.47506
396.4,  -2.71559,  -2.77228,  -1.46750
396.5,  -2.70826,  -2.76466,  -1.45994
396.6,  -2.70095,  -2.75706,  -1.45239
396.7,  -2.69367,  -2.74948,  -1.44486
396.8,  -2.68640,  -2.74192,  -1.43733
396.9,  -2.67915,  -2.73438,  -1.42982
397.0,  -2.67193,  -2.72686,  -1.42232
397.1,  -2.66473,  -2.71937,  -1.41483
397.2,  -2.65754,  -2.71189,  -1.40735
397.3,  -2.65038,  -2.70444,  -1.39989
397.4,  -2.64325,  -2.69700,  -1.39244
397.5,  -2.63613,  -2.68959,  -1.38500
397.6,  -2.62904,  -2.68220,  -1.37757
397.7,  -2.62197,  -2.67483,  -1.37016
397.8,  -2.61492,  -2.66749,  -1.36276
397.9,  -2.60789,  -2.66017,  -1.35537
398.0,  -2.60089,  -2.65287,  -1.34800
398.1,  -2.59391,  -2.64559,  -1.34064
398.2,  -2.58695,  -2.63834,  -1.33330
398.3,  -2.58002,  -2.63111,  -1.32596
398.4,  -2.57311,  -2.62390,  -1.31865
398.5,  -2.56623,  -2.61672,  -1.31134
398.6,  -2.55937,  -2.60956,  -1.30406
398.7,  -2.55253,  -2.60243,  -1.29678
398.8,  -2.54572,  -2.59532,  -1.28952
398.9,  -2.53893,  -2.58823,  -1.28228
399.0,  -2.53217,  -2.58117,  -1.27505
399.1,  -2.52543,  -2.57414,  -1.26784
399.2,  -2.51872,  -2.56713,  -1.26064
399.3,  -2.51203,  -2.56015,  -1.25346
399.4,  -2.50537,  -2.55319,  -1.24630
399.5,  -2.49873,  -2.54626,  -1.23915
399.6,  -2.49213,  -2.53936,  -1.23202
399.7,  -2.48554,  -2.53248,  -1.22490
399.8,  -2.47899,  -2.52563,  -1.21780
399.9,  -2.47245,  -2.51881,  -1.21072
400.0,  -2.46595,  -2.51201,  -1.20366
400.1,  -2.45947,  -2.50524,  -1.19661
400.2,  -2.45302,  -2.49850,  -1.18958
400.3,  -2.44660,  -2.49178,  -1.18256
400.4,  -2.44020,  -2.48510,  -1.17557
400.5,  -2.43383,  -2.47843,  -1.16859
400.6,  -2.42748,  -2.47180,  -1.16163
400.7,  -2.42116,  -2.46519,  -1.15469
400.8,  -2.41486,  -2.45860,  -1.14777
400.9,  -2.40859,  -2.45205,  -1.14086
401.0,  -2.40234,  -2.44551,  -1.13397
401.1,  -2.39612,  -2.43900,  -1.12710
401.2,  -2.38992,  -2.43252,  -1.12025
401.3,  -2.38374,  -2.42606,  -1.11342
401.4,  -2.37758,  -2.41962,  -1.10660
401.5,  -2.37145,  -2.41320,  -1.09980
401.6,  -2.36534,  -2.40681,  -1.09303
401.7,  -2.35925,  -2.40045,  -1.08627
401.8,  -2.35319,  -2.39410,  -1.07953
401.9,  -2.34714,  -2.38778,  -1.07281
402.0,  -2.34112,  -2.38148,  -1.06610
402.1,  -2.33512,  -2.37520,  -1.05942
402.2,  -2.32914,  -2.36894,  -1.05275
402.3,  -2.32318,  -2.36271,  -1.04611
402.4,  -2.31724,  -2.35649,  -1.03948
402.5,  -2.31131,  -2.35030,  -1.03288
402.6,  -2.30541,  -2.34412,  -1.02629
402.7,  -2.29953,  -2.33797,  -1.01972
402.8,  -2.29366,  -2.33183,  -1.01318
402.9,  -2.28782,  -2.32572,  -1.00665
403.0,  -2.28199,  -2.31962,  -1.00014
403.1,  -2.27618,  -2.31355,  -0.99365
403.2,  -2.27039,  -2.30749,  -0.98718
403.3,  -2.26462,  -2.30145,  -0.98074
403.4,  -2.25886,  -2.29543,  -0.97431
403.5,  -2.25312,  -2.28942,  -0.96790
403.6,  -2.24739,  -2.28344,  -0.96151
403.7,  -2.24169,  -2.27747,  -0.95515
403.8,  -2.23599,  -2.27152,  -0.94880
403.9,  -2.23032,  -2.26558,  -0.94248
404.0,  -2.22466,  -2.25966,  -0.93617
404.1,  -2.21901,  -2.25376,  -0.92989
404.2,  -2.21338,  -2.24787,  -0.92363
404.3,  -2.20776,  -2.24200,  -0.91738
