390.0,-3.23943
390.1,-3.23083
390.2,-3.22224
390.3,-3.21366
390.4,-3.20508
390.5,-3.19652
390.6,-3.18796
390.7,-3.17941
390.8,-3.17087
390.9,-3.16234
391.0,-3.15382
391.1,-3.14531
391.2,-3.13681
391.3,-3.12831
391.4,-3.11983
391.5,-3.11136
391.6,-3.10289
391.7,-3.09444
391.8,-3.08600
391.9,-3.07757
392.0,-3.06915
392.1,-3.06074
392.2,-3.05235
392.3,-3.04396
392.4,-3.03559
392.5,-3.02722
392.6,-3.01887
392.7,-3.01054
392.8,-3.00221
392.9,-2.99390
393.0,-2.98560
393.1,-2.97731
393.2,-2.96904
393.3,-2.96078
393.4,-2.95253
393.5,-2.94430
393.6,-2.93608
393.7,-2.92788
393.8,-2.91969
393.9,-2.91151
394.0,-2.90335
394.1,-2.89521
394.2,-2.88707
394.3,-2.87896
394.4,-2.87086
394.5,-2.86277
394.6,-2.85470
394.7,-2.84665
394.8,-2.83861
394.9,-2.83059
395.0,-2.82259
395.1,-2.81460
395.2,-2.80663
395.3,-2.79868
395.4,-2.79074
395.5,-2.78282
395.6,-2.77492
395.7,-2.76704
395.8,-2.75917
395.9,-2.75132
396.0,-2.74349
396.1,-2.73568
396.2,-2.72789
396.3,-2.72012
396.4,-2.71237
396.5,-2.70463
396.6,-2.69692
396.7,-2.68922
396.8,-2.68154
396.9,-2.67389
397.0,-2.66625
397.1,-2.65864
397.2,-2.65104
397.3,-2.64347
397.4,-2.63591
397.5,-2.62838
397.6,-2.62087
397.7,-2.61338
397.8,-2.60592
397.9,-2.59847
398.0,-2.59105
398.1,-2.58364
398.2,-2.57626
398.3,-2.56891
398.4,-2.56157
398.5,-2.55426
398.6,-2.54698
398.7,-2.53971
398.8,-2.53247
398.9,-2.52525
399.0,-2.51806
399.1,-2.51089
399.2,-2.50374
399.3,-2.49662
399.4,-2.48953
399.5,-2.48246
399.6,-2.47541
399.7,-2.46839
399.8,-2.46139
399.9,-2.45442
400.0,-2.44748
